Height,Weight,BMI,Fat or Not
180.7441648,65.20312925,20,0
171.5984122,58.97714286,20,0
173.2451958,59.85628118,19.9,0
169.626153,58.57201814,20.4,0
164.3433594,53.49428571,19.8,0
168.2684468,53.66054422,19,0
171.4683896,50.46353741,17.2,0
178.7811766,60.10521542,18.8,0
168.367456,62.97297052,22.2,0
168.699942,50.09346939,17.6,0
172.502449,54.69283447,18.4,0
168.7279582,59.17773243,20.8,0
179.1068554,65.71791383,20.5,0
175.8399328,53.1893424,17.2,0
172.7155804,55.57764172,18.6,0
176.9305834,63.57609977,20.3,0
183.3088282,61.75873016,18.4,0
176.5139726,53.85106576,17.3,0
163.540567,51.61569161,19.3,0
163.9593876,52.01564626,19.3,0
173.3231738,51.15759637,17,0
172.7885292,53.1677551,17.8,0
168.7333938,43.40822222,15.2,0
177.462815,67.38154195,21.4,0
170.0807622,50.71424036,17.5,0
174.8228406,56.80548753,18.6,0
169.9310038,58.79968254,20.4,0
170.9656474,57.2370068,19.6,0
171.5041782,56.19133787,19.1,0
169.7018196,62.49637188,21.7,0
167.190293,54.51201814,19.5,0
181.3246056,65.62748299,20,0
166.0053322,52.42380952,19,0
160.6595466,47.62716553,18.5,0
166.6013178,55.56380952,20,0
172.1842632,62.55746032,21.1,0
174.2779344,53.61668934,17.7,0
169.9323246,53.35600907,18.5,0
177.8636016,63.29777778,20,0
168.212897,57.73678005,20.4,0
172.0621908,64.57959184,21.8,0
174.991522,59.71800454,19.5,0
175.567975,60.43369615,19.6,0
171.3150498,55.8400907,19,0
171.8561714,54.5662585,18.5,0
180.23459,59.44802721,18.3,0
182.6950118,69.92566893,20.9,0
170.9296302,60.05133787,20.6,0
162.4391976,56.40126984,21.4,0
177.3729498,62.09047619,19.7,0
173.6731096,51.94471655,17.2,0
172.6133962,65.681678,22,0
169.1057578,56.21900227,19.7,0
172.0103748,64.01546485,21.6,0
162.375215,48.3815873,18.4,0
176.4326418,58.81945578,18.9,0
174.8400364,59.62231293,19.5,0
167.5057356,58.01863946,20.7,0
167.0055842,57.79269841,20.7,0
179.0069572,63.04643991,19.7,0
165.0728728,52.38408163,19.2,0
171.2303662,57.96285714,19.8,0
173.6955378,55.43179138,18.4,0
177.9431798,65.24326531,20.6,0
170.3567332,45.43079365,15.7,0
175.5108758,57.05002268,18.5,0
167.551227,50.33260771,17.9,0
169.1026844,52.09437642,18.2,0
170.9351166,57.0460771,19.5,0
180.8841442,63.27959184,19.3,0
173.0791052,56.86040816,19,0
173.5836254,59.86975057,19.9,0
167.4719282,59.95337868,21.4,0
168.4216596,49.02612245,17.3,0
170.3977542,50.00263039,17.2,0
171.5276224,53.51088435,18.2,0
172.786294,52.47963719,17.6,0
174.7661478,49.09410431,16.1,0
172.3456294,56.30684807,19,0
176.732565,60.97759637,19.5,0
165.9865616,46.38653061,16.8,0
169.3157396,45.48390023,15.9,0
179.5055846,64.23337868,19.9,0
178.1437128,61.98671202,19.5,0
171.2483748,51.98952381,17.7,0
176.455832,52.04984127,16.7,0
171.774104,61.65800454,20.9,0
170.6425594,59.63587302,20.5,0
163.7235994,57.00512472,21.3,0
175.151669,55.34965986,18,0
171.8118992,58.58131519,19.8,0
164.6727466,51.18244898,18.9,0
175.9467906,58.75873016,19,0
169.7531022,53.29079365,18.5,0
183.476519,68.70811791,20.4,0
165.1270002,43.45916553,15.9,0
173.5890356,57.4661678,19.1,0
169.2187624,59.00594104,20.6,0
170.4038756,60.65120181,20.9,0
175.3921308,58.07818594,18.9,0
173.3157316,60.69845805,20.2,0
173.6729064,61.30571429,20.3,0
170.2773582,62.83995465,21.7,0
179.8457414,60.27034014,18.6,0
169.5007024,64.30036281,22.4,0
166.9295112,49.07591837,17.6,0
168.7061396,50.58893424,17.8,0
171.6472056,60.80739229,20.6,0
176.6907312,58.57764172,18.8,0
171.7728086,54.93913832,18.6,0
165.5088892,55.36417234,20.2,0
170.6996332,59.10195011,20.3,0
176.7635276,57.86653061,18.5,0
164.8307854,51.08031746,18.8,0
173.6188552,57.37265306,19,0
167.2051774,56.40512472,20.2,0
168.114472,57.26321995,20.3,0
178.6291322,58.93328798,18.5,0
162.7372158,52.87047619,20,0
170.615102,50.8770068,17.5,0
164.9084332,59.02938776,21.7,0
171.2831474,60.57891156,20.6,0
174.825533,53.87873016,17.6,0
175.4209598,54.32893424,17.7,0
177.106834,58.71954649,18.7,0
168.7375848,56.24721088,19.8,0
172.2930768,58.80730159,19.8,0
166.4392912,54.21868481,19.6,0
176.467897,68.00653061,21.8,0
167.3583648,54.47278912,19.4,0
180.1471632,63.69365079,19.6,0
161.2170004,45.70276644,17.6,0
165.2040638,62.11668934,22.8,0
170.5915816,59.09514739,20.3,0
176.2101886,48.33863946,15.6,0
177.1501664,59.24185941,18.9,0
174.4619574,61.62371882,20.2,0
170.8059068,53.14022676,18.2,0
165.2860804,47.94643991,17.6,0
170.9243724,56.48734694,19.3,0
177.3327416,57.62249433,18.3,0
179.1182346,54.89927438,17.1,0
169.228262,59.48725624,20.8,0
169.9107854,54.96585034,19,0
172.216191,47.71142857,16.1,0
172.6645772,59.21437642,19.9,0
170.2176174,53.79043084,18.6,0
164.1095016,54.55922902,20.3,0
168.1239462,49.32063492,17.4,0
172.9037436,55.93927438,18.7,0
172.6490832,50.74480726,17,0
162.954589,58.34199546,22,0
177.1861074,54.65637188,17.4,0
163.3793278,47.39941043,17.8,0
176.0948472,58.12095238,18.7,0
181.544722,69.33641723,21,0
163.6487964,48.92943311,18.3,0
172.84319,63.43052154,21.2,0
173.764829,56.39641723,18.7,0
177.5462794,60.66058957,19.2,0
172.7910692,60.99573696,20.4,0
182.82666,69.22780045,20.7,0
170.3496212,51.87210884,17.9,0
171.378753,65.27718821,22.2,0
167.0201384,56.21356009,20.2,0
175.5620822,53.35931973,17.3,0
176.8291104,58.24104308,18.6,0
163.6402366,42.39886621,15.8,0
174.9051874,56.39514739,18.4,0
181.2356548,67.89269841,20.7,0
165.7845554,49.74770975,18.1,0
170.3702206,53.01945578,18.3,0
170.6150258,59.5662585,20.5,0
166.9596102,42.7427483,15.3,0
174.4553026,60.52535147,19.9,0
175.527716,47.77764172,15.5,0
172.835951,54.43786848,18.2,0
176.291367,58.2737415,18.8,0
180.7230574,69.85052154,21.4,0
171.6443862,56.25573696,19.1,0
168.1379924,51.63718821,18.3,0
172.3968612,66.91188209,22.5,0
166.0229344,63.12875283,22.9,0
177.3057922,70.57909297,22.5,0
169.2886886,54.19954649,18.9,0
174.8786444,58.32897959,19.1,0
177.3798332,61.49238095,19.5,0
165.9256524,54.22752834,19.7,0
164.4270016,59.22789116,21.9,0
161.2351614,45.45954649,17.5,0
175.9699046,65.72371882,21.2,0
174.8866962,59.19170068,19.4,0
169.4052746,48.09600907,16.8,0
163.297997,56.44054422,21.2,0
168.5441638,58.26907029,20.5,0
177.1049798,55.62829932,17.7,0
169.5831508,54.87986395,19.1,0
173.9157558,62.12122449,20.5,0
182.0350182,71.29455782,21.5,0
178.5950454,60.89378685,19.1,0
170.8761124,56.78535147,19.4,0
176.6217194,69.48326531,22.3,0
184.847992,69.05052154,20.2,0
177.1781064,59.85619048,19.1,0
176.0659674,51.65034014,16.7,0
171.695237,51.59020408,17.5,0
174.7652588,57.35936508,18.8,0
167.9165298,47.83056689,17,0
169.292143,53.03387755,18.5,0
176.6591844,70.53229025,22.6,0
178.3780278,66.09414966,20.8,0
174.6798132,58.7847619,19.3,0
175.6395522,64.09034014,20.8,0
166.8183608,52.44412698,18.8,0
173.1434688,48.96825397,16.3,0
171.7347848,56.17328798,19,0
178.4177534,56.82068027,17.8,0
175.7434636,64.29873016,20.8,0
174.7934274,59.73378685,19.6,0
168.4786826,51.99868481,18.3,0
171.2498734,63.39356009,21.6,0
171.6334642,55.51714286,18.8,0
163.4516162,60.19342404,22.5,0
174.1809064,61.02675737,20.1,0
170.3208684,53.27269841,18.4,0
172.9688946,56.37505669,18.8,0
181.8094662,53.24811791,16.1,0
177.968275,67.95256236,21.5,0
166.8276064,56.46861678,20.3,0
167.826309,50.87274376,18.1,0
171.6386204,47.41469388,16.1,0
170.5637432,55.51192744,19.1,0
175.3755954,60.14281179,19.6,0
175.7744008,66.01777778,21.4,0
177.0654066,58.44131519,18.6,0
165.8509002,51.43514739,18.7,0
161.6465144,54.76113379,21,0
171.3088776,55.1507483,18.8,0
170.8494678,70.51106576,24.2,0
176.9671594,68.3507483,21.8,0
176.5255296,58.19664399,18.7,0
176.2652558,60.29437642,19.4,0
176.8290088,58.11596372,18.6,0
170.0548542,57.08575964,19.7,0
165.3555494,45.83705215,16.8,0
179.3362936,60.42621315,18.8,0
177.301144,60.19120181,19.1,0
162.7669592,54.06653061,20.4,0
182.242714,59.97886621,18.1,0
177.4481846,63.00340136,20,0
179.2718792,54.98185941,17.1,0
176.242472,48.5630839,15.6,0
186.455177,58.87487528,16.9,0
170.4832506,55.08231293,19,0
168.1674564,54.77873016,19.4,0
174.1279474,55.15428571,18.2,0
168.1380686,50.86975057,18,0
177.712116,64.42675737,20.4,0
176.0013498,58.67868481,18.9,0
172.348652,51.90358277,17.5,0
172.6333606,64.22353741,21.5,0
174.1202512,56.1800907,18.5,0
174.6356426,56.19823129,18.4,0
169.0542212,60.9630839,21.3,0
179.3170404,59.07950113,18.4,0
170.246167,54.37687075,18.8,0
171.2314584,52.68385488,18,0
175.7656886,53.11578231,17.2,0
179.8514564,65.39782313,20.2,0
171.7280538,50.00049887,17,0
175.3770686,56.26870748,18.3,0
168.7204398,60.78303855,21.4,0
170.4783992,48.82430839,16.8,0
168.3763968,47.28902494,16.7,0
178.4949694,63.05283447,19.8,0
171.9506848,58.80068027,19.9,0
169.8140368,65.21487528,22.6,0
171.7434716,63.85854875,21.7,0
178.1588512,62.24326531,19.6,0
180.4831036,53.03451247,16.3,0
161.0099142,58.49972789,22.6,0
182.3630846,60.26988662,18.1,0
164.7834652,49.18748299,18.1,0
169.2815766,56.40385488,19.7,0
169.3349674,55.66526077,19.4,0
171.094527,59.9462585,20.5,0
172.1776592,64.36739229,21.7,0
171.8452748,55.37015873,18.7,0
172.7062078,54.74802721,18.4,0
170.7049164,59.42040816,20.4,0
171.867703,50.39156463,17.1,0
179.805838,56.34408163,17.4,0
166.630985,51.53102041,18.6,0
174.7124776,64.30045351,21.1,0
177.7311406,70.02798186,22.2,0
185.1312274,63.0724263,18.4,0
173.9214962,61.21369615,20.2,0
169.6620432,61.82839002,21.5,0
170.9609484,61.88054422,21.2,0
176.002696,62.54702948,20.2,0
173.4629246,63.86684807,21.2,0
175.287051,57.00879819,18.6,0
172.3432418,55.85637188,18.8,0
168.9681914,54.36639456,19,0
178.5239762,61.48975057,19.3,0
172.160311,62.63895692,21.1,0
170.8377838,53.18122449,18.2,0
171.5586358,54.89365079,18.7,0
177.9551432,67.68222222,21.4,0
176.4228374,60.84870748,19.5,0
171.7929,52.8768254,17.9,0
175.1908104,53.78290249,17.5,0
168.3602678,58.92780045,20.8,0
177.1688608,47.47492063,15.1,0
176.3267746,58.04117914,18.7,0
180.5141932,68.990839,21.2,0
173.5729828,63.24258503,21,0
170.4755036,60.07278912,20.7,0
171.4131192,48.59995465,16.5,0
167.3482302,54.55845805,19.5,0
167.204644,46.42208617,16.6,0
175.6476548,58.63705215,19,0
172.0588634,59.89981859,20.2,0
173.5293202,60.39147392,20.1,0
165.4574796,53.46072562,19.5,0
168.2833058,54.62408163,19.3,0
170.8940702,51.39170068,17.6,0
181.0228028,58.76535147,17.9,0
170.818302,55.50036281,19,0
168.7547806,55.0722449,19.3,0
169.7905418,48.95269841,17,0
177.1842786,63.90902494,20.4,0
175.430942,60.59741497,19.7,0
176.9363746,59.07297052,18.9,0
175.0993958,56.82743764,18.5,0
170.5862476,49.3646712,17,0
176.2739934,59.3046712,19.1,0
173.6006688,61.61469388,20.4,0
179.099083,61.22843537,19.1,0
176.4921032,56.10353741,18,0
169.94378,45.41641723,15.7,0
173.0552546,55.14430839,18.4,0
181.0814768,62.64390023,19.1,0
178.3549646,53.90793651,16.9,0
174.0850976,67.41151927,22.2,0
175.2158548,53.59115646,17.5,0
170.793156,60.37986395,20.7,0
174.9532188,55.9769161,18.3,0
178.0884424,61.52535147,19.4,0
177.1976136,59.98335601,19.1,0
176.0850682,53.30965986,17.2,0
174.8880932,51.12136054,16.7,0
171.4834264,56.15750567,19.1,0
171.9010786,60.24453515,20.4,0
173.4867244,63.70689342,21.2,0
172.2626476,57.2044898,19.3,0
165.5435348,50.27927438,18.3,0
170.7370474,59.69578231,20.5,0
166.9020284,57.62439909,20.7,0
169.2203372,61.34702948,21.4,0
177.9006602,67.46848073,21.3,0
176.7275866,63.10907029,20.2,0
175.4154734,62.83301587,20.4,0
171.4389002,48.17605442,16.4,0
163.802314,43.38707483,16.2,0
171.0260232,58.30548753,19.9,0
166.9622772,64.36943311,23.1,0
168.2637986,63.2123356,22.3,0
176.6478306,62.01219955,19.9,0
180.1192486,63.19092971,19.5,0
171.334049,55.93823129,19.1,0
169.704512,59.61088435,20.7,0
167.834437,58.16181406,20.6,0
166.3309856,55.37986395,20,0
172.65269,52.54897959,17.6,0
173.1755236,58.10258503,19.4,0
174.6346266,58.28666667,19.1,0
178.8921492,62.86086168,19.6,0
172.323887,55.63587302,18.7,0
177.3975116,58.48172336,18.6,0
173.2271364,57.06408163,19,0
174.0516458,57.35528345,18.9,0
164.9223016,56.02893424,20.6,0
169.9922686,60.63138322,21,0
177.166651,57.2045805,18.2,0
177.45837,56.45773243,17.9,0
168.2606744,59.68580499,21.1,0
168.4576006,61.3924263,21.6,0
185.0208898,64.47804989,18.8,0
171.1890404,59.61401361,20.3,0
165.1465328,52.1921542,19.1,0
179.312189,64.8568254,20.2,0
178.2322572,66.36208617,20.9,0
171.342812,61.83782313,21.1,0
170.8582308,56.0339229,19.2,0
177.33518,59.91687075,19.1,0
168.2698438,59.17188209,20.9,0
176.8653562,68.26594104,21.8,0
171.610401,62.83705215,21.3,0
175.802925,59.64875283,19.3,0
178.4089396,60.59659864,19,0
174.6171768,63.91201814,21,0
178.3234686,57.48829932,18.1,0
173.2293208,59.60285714,19.9,0
175.3084378,65.03396825,21.2,0
171.8804538,58.49560091,19.8,0
162.7413306,62.96263039,23.8,0
169.1531034,56.82770975,19.9,0
163.107116,49.6722449,18.7,0
170.9993786,50.75201814,17.4,0
173.393862,56.39306122,18.8,0
175.5261666,64.48630385,20.9,0
170.8545478,49.85478458,17.1,0
171.6095628,53.16099773,18.1,0
171.974129,54.36956916,18.4,0
175.0519486,54.27324263,17.7,0
169.5595034,50.3955102,17.5,0
161.550477,51.5276644,19.7,0
172.605446,59.88235828,20.1,0
178.1115818,62.06802721,19.6,0
174.0478866,55.36843537,18.3,0
173.4134454,57.56675737,19.1,0
172.80509,59.95963719,20.1,0
161.8432628,51.20244898,19.5,0
160.7239102,55.95619048,21.7,0
171.3075568,65.56294785,22.3,0
180.1690072,56.29659864,17.3,0
164.9944884,56.3229932,20.7,0
172.2881492,60.97501134,20.5,0
166.8268444,53.23437642,19.1,0
172.3575166,48.18108844,16.2,0
174.3489274,57.26072562,18.8,0
170.5647338,65.61247166,22.6,0
173.1133444,58.34312925,19.5,0
169.5709588,54.67877551,19,0
168.0239464,56.45433107,20,0
177.8866394,61.48707483,19.4,0
161.6194888,55.94984127,21.4,0
172.7107798,58.00380952,19.4,0
162.2192336,45.85918367,17.4,0
177.6591316,60.68335601,19.2,0
173.5782914,60.86290249,20.2,0
171.9537074,57.8675737,19.6,0
170.5137814,52.50013605,18.1,0
174.6538798,51.94331066,17,0
166.6191486,55.84058957,20.1,0
168.4448498,45.61555556,16.1,0
176.3796066,64.04004535,20.6,0
176.2077502,60.22702948,19.4,0
173.8112856,58.3568254,19.3,0
164.3362728,56.96385488,21.1,0
177.105183,44.50728798,14.2,0
173.7691216,60.64036281,20.1,0
166.0115298,53.05106576,19.2,0
170.5075584,59.39623583,20.4,0
169.9790352,57.74485261,20,0
176.0191552,62.69650794,20.2,0
175.4923338,59.70326531,19.4,0
172.5830432,58.41977324,19.6,0
177.2049034,67.10281179,21.4,0
172.8836014,56.54068027,18.9,0
171.4382652,67.458322,23,0
170.4771038,51.41696145,17.7,0
165.3075942,50.59183673,18.5,0
172.3484996,59.69886621,20.1,0
168.2885128,50.87188209,18,0
177.9230122,63.20807256,20,0
180.8698948,60.97056689,18.6,0
177.1617996,62.49210884,19.9,0
181.4716716,61.95015873,18.8,0
177.6645672,64.17206349,20.3,0
169.8531274,54.04272109,18.7,0
175.8054142,58.241678,18.8,0
169.5200572,58.04507937,20.2,0
176.824894,62.8752381,20.1,0
180.0507194,48.83092971,15.1,0
166.6783814,60.01573696,21.6,0
166.3064492,49.39401361,17.9,0
169.1192452,55.30349206,19.3,0
171.2006736,54.46802721,18.6,0
169.0191946,45.47079365,15.9,0
173.2357978,59.87591837,20,0
173.57217,58.58444444,19.4,0
169.7863762,50.12195011,17.4,0
170.5562756,48.03537415,16.5,0
175.1506022,59.10104308,19.3,0
171.3475872,61.34526077,20.9,0
177.1352312,63.11646259,20.1,0
177.3510804,58.46902494,18.6,0
176.9423436,53.79954649,17.2,0
188.0093268,56.34068027,15.9,0
164.7900946,57.65006803,21.2,0
173.8643208,56.8292517,18.8,0
175.7916474,62.78276644,20.3,0
174.567596,58.43129252,19.2,0
171.498133,50.20285714,17.1,0
175.84547,66.55795918,21.5,0
176.7336572,55.64879819,17.8,0
170.5108604,56.21800454,19.3,0
174.6109284,62.80086168,20.6,0
165.189789,46.73995465,17.1,0
170.476545,61.56798186,21.2,0
170.8934352,47.99387755,16.4,0
166.420927,51.7092517,18.7,0
173.894115,57.1445805,18.9,0
173.4757516,56.97632653,18.9,0
171.2618114,53.85283447,18.4,0
171.8801998,64.60290249,21.9,0
182.4193202,66.62884354,20,0
174.5437708,58.48453515,19.2,0
169.1233854,55.52349206,19.4,0
176.216056,54.87147392,17.7,0
173.8376508,61.53986395,20.4,0
164.3867934,55.57437642,20.6,0
174.059977,56.84371882,18.8,0
176.157763,60.81088435,19.6,0
175.7738166,53.26480726,17.2,0
170.1946812,54.81623583,18.9,0
169.9212248,51.23968254,17.7,0
173.6163152,61.59673469,20.4,0
171.0327542,53.73804989,18.4,0
177.3586242,62.89709751,20,0
170.43146,58.07405896,20,0
174.093251,58.78848073,19.4,0
180.9198566,58.42870748,17.9,0
174.078138,59.0276644,19.5,0
177.402998,61.10975057,19.4,0
176.2200692,69.54639456,22.4,0
179.6661634,62.86825397,19.5,0
174.811309,60.74,19.9,0
178.2428236,57.24589569,18,0
170.935015,65.04580499,22.3,0
178.4877304,60.54789116,19,0
172.49902,60.71492063,20.4,0
176.6350798,61.20634921,19.6,0
172.8949044,56.30970522,18.8,0
179.1264388,56.20712018,17.5,0
178.2420362,61.5153288,19.4,0
173.9487758,60.19736961,19.9,0
168.976548,45.52403628,15.9,0
178.370992,64.2155102,20.2,0
164.598477,50.30938776,18.6,0
167.6249632,51.73886621,18.4,0
178.3550408,61.39179138,19.3,0
164.1735604,57.71981859,21.4,0
176.5366294,65.09773243,20.9,0
172.5741278,62.25668934,20.9,0
174.2633802,58.3892517,19.2,0
177.1514872,59.38947846,18.9,0
178.5378954,61.49750567,19.3,0
178.2479544,68.41854875,21.5,0
173.5530946,57.99528345,19.3,0
172.4828656,55.93301587,18.8,0
169.7501558,56.08013605,19.5,0
178.4867144,60.42816327,19,0
170.663997,57.85673469,19.9,0
172.538898,50.51755102,17,0
176.7212874,59.07750567,18.9,0
164.8776484,64.06875283,23.6,0
170.7941466,48.94902494,16.8,0
169.5024804,58.32394558,20.3,0
167.9107132,56.27410431,20,0
169.9191674,56.33038549,19.5,0
177.7379478,52.7939229,16.7,0
178.9188446,63.21492063,19.7,0
178.0888234,68.37519274,21.6,0
167.6367488,61.15564626,21.8,0
177.6897132,65.38217687,20.7,0
176.867185,58.99804989,18.9,0
165.9521446,55.0044898,20,0
164.249608,55.19514739,20.5,0
171.72051,60.69528345,20.6,0
165.7034278,57.76585034,21,0
175.0984306,57.91188209,18.9,0
168.2652464,59.38494331,21,0
171.513881,53.76394558,18.3,0
175.2257354,52.11306122,17,0
174.8648522,52.38612245,17.1,0
169.9003714,49.7155102,17.2,0
170.468925,58.24539683,20,0
180.3470866,60.52748299,18.6,0
177.7882652,60.0844898,19,0
171.836334,60.01723356,20.3,0
169.2070276,55.21564626,19.3,0
167.9546806,52.5260771,18.6,0
172.8562964,64.43306122,21.6,0
172.0348604,64.67641723,21.9,0
170.0222914,54.55451247,18.9,0
178.2360418,59.39546485,18.7,0
168.5226246,62.71673469,22.1,0
170.3221384,55.01070295,19,0
181.1503616,63.01986395,19.2,0
171.787058,55.01034014,18.6,0
183.792622,54.19909297,16,0
171.5606424,64.46022676,21.9,0
179.0430506,58.91238095,18.4,0
173.8187532,58.42562358,19.3,0
164.2904766,49.32721088,18.3,0
173.9371426,60.87129252,20.1,0
169.1123872,56.46557823,19.7,0
170.933618,58.58331066,20.1,0
170.692445,54.9524263,18.9,0
170.236261,59.48331066,20.5,0
168.8213794,54.27442177,19,0
182.0530268,63.18535147,19.1,0
174.121826,65.26498866,21.5,0
174.3872306,54.56068027,17.9,0
169.7647862,46.91637188,16.3,0
177.9081024,60.24884354,19,0
166.621841,61.1245805,22,0
170.4452268,61.39777778,21.1,0
172.1438264,50.38712018,17,0
173.5497418,52.37324263,17.4,0
173.955583,56.109161,18.5,0
170.2736244,52.74485261,18.2,0
169.984928,66.81473923,23.1,0
172.4040494,52.80730159,17.8,0
170.8940702,59.23387755,20.3,0
168.9179756,59.39052154,20.8,0
173.5448904,60.41696145,20.1,0
178.7244076,65.40739229,20.5,0
165.4753866,59.57174603,21.8,0
172.7683108,60.69043084,20.3,0
174.2207082,55.52716553,18.3,0
175.3722934,59.35605442,19.3,0
169.876851,56.30580499,19.5,0
171.1654946,63.40040816,21.6,0
173.6173312,55.9260771,18.6,0
173.1102456,54.22235828,18.1,0
177.1865646,64.48648526,20.5,0
166.1836148,54.39818594,19.7,0
172.4057766,57.02829932,19.2,0
177.1834404,58.53102041,18.6,0
167.1046442,53.0445805,19,0
172.4982326,54.49061224,18.3,0
180.5202384,64.85378685,19.9,0
170.1738024,55.48362812,19.2,0
170.7530494,54.49120181,18.7,0
179.6508726,71.37659864,22.1,0
164.439981,49.23510204,18.2,0
176.62525,61.3262585,19.7,0
175.5052878,54.83043084,17.8,0
171.9633086,60.17029478,20.3,0
174.7945958,56.52589569,18.5,0
174.6155512,56.81768707,18.6,0
169.1014144,55.19047619,19.3,0
170.685714,57.78417234,19.8,0
170.8112916,55.89092971,19.2,0
172.2248524,56.42988662,19,0
182.8161952,62.70163265,18.8,0
177.5419868,65.19836735,20.7,0
163.6468914,50.92539683,19,0
172.6144376,62.18344671,20.9,0
166.4166598,60.76961451,21.9,0
166.3896342,44.45131973,16.1,0
163.8928396,51.37365079,19.1,0
175.471836,59.39437642,19.3,0
182.9908456,64.32639456,19.2,0
165.3427224,49.35292517,18.1,0
168.965753,57.25446712,20.1,0
166.915846,56.82272109,20.4,0
172.09643,60.65192744,20.5,0
165.5703572,50.11519274,18.3,0
172.071411,60.09337868,20.3,0
176.076483,56.65460317,18.3,0
178.396392,61.14040816,19.2,0
171.1391294,53.6415873,18.3,0
176.9712742,54.14712018,17.3,0
167.3552914,48.73628118,17.4,0
172.3391016,60.52095238,20.4,0
170.0756822,54.55936508,18.9,0
174.8367344,56.46249433,18.5,0
173.9838532,60.11165533,19.9,0
174.59833,55.50988662,18.2,0
165.6777992,57.66045351,21,0
182.8329084,65.65274376,19.6,0
174.4495876,60.789161,20,0
170.5007512,53.78843537,18.5,0
170.2141884,47.65056689,16.4,0
168.793668,60.33156463,21.2,0
170.9021728,60.83818594,20.8,0
179.6184114,54.85759637,17,0
171.7859658,51.76702948,17.5,0
157.04058,45.77736961,18.6,0
169.7127162,55.8429932,19.4,0
169.0371524,52.21034014,18.3,0
177.4792996,60.30312925,19.1,0
174.9805238,60.53210884,19.8,0
162.2181668,39.98466213,15.2,0
171.38142,61.13605442,20.8,0
176.1778036,61.79891156,19.9,0
171.8747388,56.41596372,19.1,0
162.8061514,50.79823129,19.2,0
178.092862,63.89886621,20.1,0
173.2594198,54.47986395,18.1,0
173.5277708,63.69646259,21.2,0
168.4496504,62.77519274,22.1,0
165.4736594,53.45396825,19.5,0
175.1034598,69.31537415,22.6,0
173.4972908,58.49287982,19.4,0
172.4792588,57.97650794,19.5,0
174.559341,59.81569161,19.6,0
168.0312616,55.34848073,19.6,0
175.7796332,66.00385488,21.4,0
175.1659946,54.39319728,17.7,0
172.6345036,54.92267574,18.4,0
173.7177374,55.95514739,18.5,0
172.3940672,50.95419501,17.1,0
169.1702992,47.93378685,16.7,0
168.6730434,61.95959184,21.8,0
180.9581598,54.18331066,16.5,0
177.4431808,59.05668934,18.8,0
168.508934,54.44834467,19.2,0
172.8127862,53.46417234,17.9,0
173.8578946,56.7569161,18.8,0
168.1213046,45.67823129,16.2,0
165.9961374,56.75723356,20.6,0
172.9020672,50.96031746,17,0
176.2237014,53.21428571,17.1,0
166.646987,57.73764172,20.8,0
165.9564626,51.64349206,18.8,0
170.4008784,51.56421769,17.8,0
175.0315778,56.5737415,18.5,0
170.7155336,59.28199546,20.3,0
178.9737848,57.71455782,18,0
173.9792558,55.6460771,18.4,0
176.232312,56.27297052,18.1,0
170.033696,44.9232517,15.5,0
165.2303528,49.12276644,18,0
164.0301012,48.85564626,18.2,0
177.8623062,48.34,15.3,0
174.3530168,61.44394558,20.2,0
176.263808,55.94231293,18,0
163.82492,46.76902494,17.4,0
174.6439992,58.9014966,19.3,0
179.20589,57.26571429,17.8,0
171.5832738,48.60739229,16.5,0
183.163718,62.50575964,18.6,0
173.342681,57.58417234,19.2,0
173.7108286,68.14884354,22.6,0
168.851199,56.89405896,20,0
181.318535,60.88312925,18.5,0
168.5375344,58.90521542,20.7,0
169.235882,59.8230839,20.9,0
173.1087724,59.4907483,19.9,0
176.0989366,60.54512472,19.5,0
174.2493086,57.5045805,18.9,0
177.466879,63.25578231,20.1,0
170.5035198,54.25229025,18.7,0
177.0130826,55.46430839,17.7,0
172.2742046,59.0369161,19.9,0
170.0839626,55.42993197,19.2,0
175.6083102,62.36829932,20.2,0
168.328975,56.93659864,20.1,0
181.9712896,59.5785941,18,0
168.4465262,61.28290249,21.6,0
181.7758112,70.18181406,21.2,0
173.6284818,58.92539683,19.5,0
162.8851454,49.99673469,18.8,0
180.1236682,66.83097506,20.6,0
178.5914894,60.94018141,19.1,0
171.355004,59.31900227,20.2,0
179.562125,69.59351474,21.6,0
176.8931692,55.13809524,17.6,0
167.9516834,55.1844898,19.6,0
175.0349306,61.14031746,20,0
166.6045182,63.41487528,22.8,0
173.7283038,59.50099773,19.7,0
180.5622246,58.02054422,17.8,0
169.4060874,62.05537415,21.6,0
166.65829,53.84435374,19.4,0
170.8089294,52.03650794,17.8,0
162.5184964,55.57628118,21,0
171.3096142,64.98444444,22.1,0
176.4142268,64.83800454,20.8,0
169.2982136,63.90857143,22.3,0
169.9420782,51.02870748,17.7,0
171.0988196,60.2093424,20.6,0
174.8924874,51.68517007,16.9,0
170.5546246,50.28136054,17.3,0
173.8185754,57.79006803,19.1,0
169.5903136,52.1092517,18.1,0
167.3556724,48.09510204,17.2,0
178.5281164,63.35668934,19.9,0
166.976425,59.9385941,21.5,0
169.8125382,59.3985034,20.6,0
172.2543672,53.99759637,18.2,0
167.9882594,53.58498866,19,0
171.3101984,61.13133787,20.8,0
178.5960106,61.44884354,19.3,0
176.9676166,62.72340136,20,0
173.2480152,59.2645805,19.7,0
175.4597964,61.57043084,20,0
175.805338,66.15102041,21.4,0
175.3541578,60.93188209,19.8,0
